Date,Open,High,Low,Close,Adj Close,Volume
10-11-09,28.717142,29.282858,28.715714,28.997143,19.418306,100298800
11-11-09,29.222857,29.285715,28.832857,29.035715,19.444143,110967500
12-11-09,29.02,29.267143,28.775715,28.855715,19.323603,90932800
13-11-09,28.981428,29.261429,28.867144,29.207144,19.558937,85810200
16-11-09,29.354286,29.714285,29.287144,29.518572,19.767492,121301600
17-11-09,29.440001,29.634285,29.285715,29.571428,19.802887,99128400
18-11-09,29.505714,29.571428,29.142857,29.422857,19.70339,93580200
19-11-09,29.23,29.23,28.542856,28.644285,19.182013,135581600
20-11-09,28.450001,28.627142,28.251429,28.559999,19.125566,101666600
23-11-09,29,29.428572,28.992857,29.411428,19.695744,118724200
24-11-09,29.332857,29.411428,28.985714,29.205715,19.557981,79609600
25-11-09,29.342857,29.378571,29.108572,29.17,19.534063,71613500
27-11-09,28.459999,28.994286,28.338572,28.655714,19.189663,73814300
30-11-09,28.73,28.811428,28.395714,28.558571,19.124607,106214500
01-12-09,28.891428,28.967142,28.118572,28.138571,18.843355,116440800
02-12-09,28.422857,28.774286,27.964285,28.032858,18.772564,178815000
03-12-09,28.202858,28.425714,28.038572,28.068571,18.796478,112179900
04-12-09,28.528572,28.554285,27.182858,27.617144,18.494175,206721200
07-12-09,27.617144,27.681429,26.954287,26.992857,18.076113,178689700
08-12-09,27.051428,27.478571,26.957144,27.124287,18.164125,172599700
09-12-09,27.325714,28.308571,27.187143,28.257143,18.922754,171195500
10-12-09,28.5,28.528572,28.017143,28.061428,18.791695,122417400
11-12-09,28.254286,28.285715,27.632856,27.809999,18.62332,107443700
14-12-09,27.91,28.204287,27.508572,28.139999,18.844307,123947600
15-12-09,27.975714,28.215714,27.610001,27.738571,18.575493,104864900
16-12-09,27.871429,28.071428,27.792856,27.861429,18.657763,88246200
17-12-09,27.751429,27.857143,27.285715,27.408571,18.3545,97209700
18-12-09,27.595715,27.928572,27.514286,27.918571,18.696026,152192600
21-12-09,28.007143,28.535715,27.952858,28.318571,18.963896,152976600
22-12-09,28.491428,28.692858,28.379999,28.622858,19.167662,87378900
23-12-09,28.742857,28.911428,28.687143,28.871429,19.334126,86381400
24-12-09,29.078571,29.907143,29.049999,29.862858,19.998041,125222300
28-12-09,30.245714,30.564285,29.944286,30.23,20.243908,161141400
29-12-09,30.375713,30.388571,29.818571,29.871429,20.003782,111301400
30-12-09,29.832857,30.285715,29.758572,30.234285,20.246777,103021100
31-12-09,30.447144,30.478571,30.08,30.104286,20.159719,88102700
04-01-10,30.49,30.642857,30.34,30.572857,20.473503,123432400
05-01-10,30.657143,30.798571,30.464285,30.625713,20.508902,150476200
06-01-10,30.625713,30.747143,30.107143,30.138571,20.18268,138040000
07-01-10,30.25,30.285715,29.864286,30.082857,20.145369,119282800
08-01-10,30.042856,30.285715,29.865715,30.282858,20.279305,111902700
11-01-10,30.4,30.428572,29.778572,30.015715,20.10041,115557400
12-01-10,29.884285,29.967142,29.488571,29.674286,19.871763,148614900
13-01-10,29.695715,30.132856,29.157143,30.092857,20.152065,151473000
14-01-10,30.015715,30.065714,29.860001,29.918571,20.035355,108223500
15-01-10,30.132856,30.228571,29.41,29.418571,19.700523,148516900
19-01-10,29.761429,30.741428,29.605715,30.719999,20.572037,182501900
20-01-10,30.701429,30.792856,29.928572,30.247143,20.25539,153038200
21-01-10,30.297142,30.472857,29.601429,29.724285,19.905249,152038600
22-01-10,29.540001,29.642857,28.165714,28.25,18.917973,220441900
25-01-10,28.93,29.242857,28.598572,29.01,19.42692,266424900
26-01-10,29.421429,30.530001,28.940001,29.42,19.701479,466777500
27-01-10,29.549999,30.082857,28.504286,29.697144,19.887072,430642100
28-01-10,29.275715,29.357143,28.385714,28.469999,19.0653,293375600
29-01-10,28.725714,28.885714,27.178572,27.437143,18.373636,311488100
01-02-10,27.481428,28,27.328571,27.818571,18.629066,187469100
02-02-10,27.987143,28.045713,27.625713,27.98,18.737165,174585600
03-02-10,27.881428,28.6,27.774286,28.461428,19.059557,153832000
04-02-10,28.104286,28.338572,27.367144,27.435715,18.372683,189413000
05-02-10,27.518572,28,27.264286,27.922857,18.6989,212576700
08-02-10,27.955715,28.268572,27.714285,27.731428,18.570709,119567700
09-02-10,28.059999,28.214285,27.821428,28.027143,18.768732,158221700
10-02-10,27.984285,28.085714,27.751429,27.874287,18.66637,92590400
11-02-10,27.84,28.535715,27.722857,28.381428,19.005989,137586400
12-02-10,28.301428,28.805714,27.928572,28.625713,19.169575,163867200
16-02-10,28.848572,29.098572,28.788572,29.057142,19.458488,135934400
17-02-10,29.17,29.187143,28.694286,28.935715,19.377171,109099200
18-02-10,28.804285,29.127142,28.702858,28.99,19.413525,105706300
19-02-10,28.837143,29.028572,28.73,28.809999,19.292986,103867400
22-02-10,28.905714,28.928572,28.455715,28.631428,19.173403,97640900
23-02-10,28.571428,28.761429,27.95857,28.151428,18.851965,143773700
24-02-10,28.318571,28.777143,28.262857,28.665714,19.196365,115141600
25-02-10,28.197144,28.98,28.127142,28.857143,19.324553,166281500
26-02-10,28.911428,29.309999,28.857143,29.231428,19.575197,126865200
01-03-10,29.392857,29.928572,29.35,29.855715,19.993259,137523400
02-03-10,29.99,30.118572,29.677143,29.835714,19.979864,141636600
03-03-10,29.848572,29.981428,29.705715,29.904285,20.025789,93013200
04-03-10,29.897142,30.131428,29.804285,30.101429,20.15781,91510300
05-03-10,30.705715,31.385714,30.661428,31.278572,20.946098,224905100
08-03-10,31.43,31.441429,31.178572,31.297142,20.958532,107472400
09-03-10,31.187143,32.142857,31.127142,31.860001,21.335455,230064800
10-03-10,31.975714,32.21143,31.885714,32.119999,21.509565,149054500
11-03-10,31.987143,32.214287,31.902857,32.214287,21.57271,101425100
12-03-10,32.48143,32.532856,32.25,32.371429,21.677944,104080900
15-03-10,32.197144,32.214287,31.464285,31.977142,21.4139,123375700
16-03-10,32.025715,32.139999,31.787144,32.064285,21.472258,111727000
17-03-10,32.128571,32.349998,31.895714,32.017143,21.440695,112739200
18-03-10,32.014286,32.142857,31.801428,32.092857,21.491394,85527400
19-03-10,32.112858,32.177143,31.604286,31.75,21.261791,139861400
22-03-10,31.495714,32.285713,31.450001,32.107143,21.500961,114104900
23-03-10,32.234287,32.682858,32.014286,32.622856,21.846313,150607800
24-03-10,32.52,32.885715,32.501427,32.767143,21.942932,149445100
25-03-10,32.988571,32.995716,32.32143,32.378571,21.682722,135571100
26-03-10,32.707142,33.135715,32.650002,32.985714,22.089304,160218800
29-03-10,33.285713,33.41,33.08857,33.19857,22.231852,135186100
30-03-10,33.799999,33.925713,33.464287,33.692856,22.562851,131827500
31-03-10,33.64143,33.80143,33.494286,33.57143,22.481535,107664900
01-04-10,33.915714,34.104286,33.25,33.709999,22.574331,150786300
05-04-10,33.568573,34.072857,33.53857,34.07,22.815414,171126900
06-04-10,34.028572,34.32,33.857143,34.220001,22.915867,111754300
07-04-10,34.221428,34.560001,34.094284,34.371429,23.017267,157125500
08-04-10,34.348572,34.505714,34.005714,34.278572,22.95509,143247300
09-04-10,34.490002,34.555714,34.351429,34.541428,23.131105,83545700
12-04-10,34.599998,34.724285,34.544285,34.612858,23.178946,83256600
13-04-10,34.55143,34.685715,34.444286,34.632858,23.192335,76552700
14-04-10,35.040001,35.115715,34.867142,35.098572,23.504208,101019100
15-04-10,35.111427,35.575714,35.072857,35.560001,23.81321,94196200
16-04-10,35.509998,35.877144,34.935715,35.342857,23.667795,187636400
19-04-10,35.290001,35.412857,34.53857,35.295715,23.636227,141731100
20-04-10,35.505714,35.607143,34.708572,34.941429,23.398975,184581600
21-04-10,36.971428,37.17857,36.532856,37.031429,24.798574,245597800
22-04-10,36.89143,38.107143,36.599998,38.067142,25.492147,198356200
23-04-10,38.284286,38.882858,38.142857,38.689999,25.909252,199238900
26-04-10,38.84,38.922855,38.312859,38.5,25.782022,119767200
27-04-10,38.181427,38.262856,37.217144,37.434284,25.068346,177335900
28-04-10,37.607143,37.714287,36.630001,37.371429,25.026253,189600600
29-04-10,37.574287,38.57143,37.43,38.377144,25.699749,139710200
30-04-10,38.472858,38.652859,37.285713,37.298573,24.977465,135615900
03-05-10,37.691429,38.26857,37.554287,38.049999,25.480667,113585500
04-05-10,37.555714,37.612858,36.67857,36.954285,24.746908,180954900
05-05-10,36.147144,36.877144,35.532856,36.57,24.489573,220775800
06-05-10,36.261429,36.892857,28.464285,35.17857,23.557777,321465200
07-05-10,34.815716,35.224285,32.172855,33.694286,22.563812,419004600
10-05-10,35.75,36.378571,35.504284,36.284286,24.298233,246076600
11-05-10,35.977142,37.127144,35.785713,36.645714,24.54027,212226700
12-05-10,37.034286,37.59,36.957142,37.441429,25.07313,163594900
13-05-10,37.602856,37.857143,36.628571,36.908573,24.716295,149928100
14-05-10,36.451427,36.639999,35.642857,36.259998,24.281975,189840700
17-05-10,36.385715,36.597141,35.387142,36.317142,24.320242,190708700
18-05-10,36.71143,36.935715,35.751427,36.05143,24.142302,195669600
19-05-10,35.642857,36.131428,34.978573,35.477142,23.757723,256431700
20-05-10,34.554287,34.835712,33.744286,33.965714,22.745571,320728800
21-05-10,33.259998,34.92857,33.049999,34.617142,23.181812,305972800
24-05-10,35.325714,35.842857,35.18,35.251427,23.606569,188559700
25-05-10,34.192856,35.251427,33.880001,35.031429,23.459248,262001600
26-05-10,35.725716,36.01857,34.82143,34.872856,23.35305,212663500
27-05-10,35.799999,36.27,35.587143,36.192856,24.237003,166570600
28-05-10,37.055714,37.057144,36.192856,36.697144,24.574713,203903700
01-06-10,37.098572,37.991428,36.994286,37.261429,24.952587,219118200
02-06-10,37.791428,37.828571,37.189999,37.707142,25.251074,172137000
03-06-10,37.882858,37.935715,37.201427,37.58857,25.171667,162526700
04-06-10,36.887142,37.414288,36.375713,36.565716,24.486702,189576100
07-06-10,36.898571,37.021427,35.792858,35.848572,24.006456,221735500
08-06-10,36.177143,36.257141,35.092857,35.618572,23.852427,250192600
09-06-10,35.924286,35.985714,34.64143,34.742859,23.265999,213657500
10-06-10,34.977142,35.854286,34.599998,35.787144,23.965321,194089000
11-06-10,35.46143,36.265713,35.33857,36.215714,24.252317,136439800
14-06-10,36.565716,37.021427,36.287144,36.325714,24.325981,150740100
15-06-10,36.52,37.121429,36.5,37.098572,24.843534,146268500
16-06-10,37.299999,38.25,37.232857,38.17857,25.566769,195919500
17-06-10,38.657143,38.985714,38.5,38.83857,26.008745,218213800
18-06-10,38.892857,39.285713,38.774284,39.152859,26.219212,196155400
21-06-10,39.669998,39.85857,38.389999,38.595715,25.846111,194122600
22-06-10,38.880001,39.424286,38.785713,39.121429,26.198172,179315500
23-06-10,39.225716,39.237144,38.271427,38.709999,25.922642,192114300
24-06-10,38.714287,39.028572,38.299999,38.42857,25.73418,178569300
25-06-10,38.580002,38.610001,37.972858,38.099998,25.514153,137485600
28-06-10,38.132858,38.535713,37.78857,38.328571,25.667219,146237000
29-06-10,37.73143,37.77,36.328571,36.595715,24.506784,283336200
30-06-10,36.672855,36.852856,35.715714,35.932858,24.062895,184863000
01-07-10,36.328571,36.400002,34.745716,35.497143,23.771114,255724000
02-07-10,35.784286,35.847141,34.742859,35.277142,23.623789,173460700
06-07-10,35.857143,36.114285,35.165714,35.51857,23.785467,153808900
07-07-10,35.784286,36.967144,35.67857,36.952858,24.745962,163639000
08-07-10,37.497143,37.557144,36.412857,36.869999,24.690466,184536100
09-07-10,36.69857,37.128571,36.451427,37.08857,24.83684,108330600
12-07-10,36.932858,37.407143,36.408573,36.755714,24.613934,140719600
13-07-10,36.617142,36.628571,35.204285,35.971428,24.088724,297731000
14-07-10,35.625713,36.542858,35.57143,36.104286,24.177696,203011900
15-07-10,35.46143,36.709999,35.328571,35.921429,24.055246,206216500
16-07-10,36.168571,36.424286,35.487144,35.700001,23.906961,259964600
19-07-10,35.697144,35.697144,34.228573,35.082859,23.493677,256119500
20-07-10,34.700001,36.128571,34.287144,35.984287,24.09734,268737700
21-07-10,37.869999,37.878571,36.285713,36.32,24.322155,296417800
22-07-10,36.811428,37.142857,36.472858,37.002857,24.779438,161329700
23-07-10,36.727142,37.197144,36.611427,37.134285,24.867451,133347200
26-07-10,37.142857,37.157143,36.815716,37.040001,24.804317,105137900
27-07-10,37.267143,37.828571,37.185715,37.725716,25.26351,146192900
28-07-10,37.667141,37.998573,37.17857,37.279999,24.965033,129996300
29-07-10,37.244286,37.521427,36.585712,36.872856,24.692377,160951700
30-07-10,36.555714,37.099998,36.414288,36.75,24.610109,112052500
02-08-10,37.205715,37.512856,37.08857,37.407143,25.050171,107013900
03-08-10,37.287144,37.60857,37.060001,37.418571,25.057827,104413400
04-08-10,37.548573,37.754284,37.187141,37.568573,25.158278,105093800
05-08-10,37.389999,37.597141,37.221428,37.385715,25.035818,72274300
06-08-10,37.111427,37.355713,36.804287,37.155716,24.8818,111224400
09-08-10,37.354286,37.450001,37.081429,37.392857,25.040604,75782000
10-08-10,37.121429,37.207142,36.792858,37.058571,24.81675,112980000
11-08-10,36.485714,36.527142,35.687141,35.741428,23.934704,155013600
12-08-10,35.241428,36.157143,35.16,35.970001,24.087772,133730100
13-08-10,35.950001,35.982857,35.584286,35.585712,23.830423,88717300
16-08-10,35.368572,35.715714,35.23143,35.377144,23.690756,79607500
17-08-10,35.725716,36.375713,35.599998,35.995716,24.104992,105660100
18-08-10,36.05143,36.381428,35.939999,36.152859,24.210226,84924000
19-08-10,36.119999,36.21143,35.525715,35.697144,23.905052,106676500
20-08-10,35.627144,36.274284,35.57143,35.662857,23.882092,96057500
23-08-10,35.970001,36,35.035713,35.114285,23.514727,103510400
24-08-10,34.667141,34.714287,34.092857,34.275715,22.953173,150641400
25-08-10,34.005714,34.855713,33.885715,34.69857,23.236345,149216900
26-08-10,35.064285,35.107143,34.325714,34.325714,22.986652,116626300
27-08-10,34.535713,34.658573,33.651428,34.517143,23.114843,137097800
30-08-10,34.394287,35.107143,34.382858,34.642857,23.199038,95822300
31-08-10,34.549999,34.937141,34.335712,34.728573,23.256433,105196700
01-09-10,35.352856,35.922855,35.182858,35.761429,23.948099,174259400
02-09-10,35.894287,36.024284,35.509998,36.024284,24.124121,103856900
03-09-10,36.441429,36.968571,36.357143,36.967144,24.755524,130197200
07-09-10,36.662857,37.075714,36.607143,36.830002,24.663687,85639400
08-09-10,37.111427,37.77,37.014286,37.560001,25.152536,131637800
09-09-10,37.862858,38.074287,37.560001,37.581429,25.166883,109643800
10-09-10,37.598572,37.785713,37.342857,37.630001,25.199409,96885600
13-09-10,37.974285,38.325714,37.965714,38.148571,25.546682,97195000
14-09-10,38.029999,38.452858,37.931427,38.294285,25.644258,102037600
15-09-10,38.310001,38.625713,38.262856,38.602856,25.850899,107342200
16-09-10,38.605713,39.524284,38.5,39.509998,26.458378,163025800
17-09-10,39.669998,39.708572,39.097141,39.33857,26.343573,158619300
20-09-10,39.439999,40.540001,39.407143,40.46143,27.09552,164669400
21-09-10,40.55143,41.049999,40.398571,40.53857,27.147177,167018600
22-09-10,40.387142,41.139999,40.344284,41.107143,27.527927,146322400
23-09-10,40.904285,41.822857,40.857143,41.274284,27.639862,196529200
24-09-10,41.728573,41.932858,41.507141,41.759998,27.965115,162372000
27-09-10,41.997143,42.104286,41.572857,41.594284,27.854143,120708700
28-09-10,41.681427,41.681427,39.285713,40.98,27.442789,258760600
29-09-10,41.032856,41.401428,40.857143,41.052856,27.491571,117411000
30-09-10,41.285713,41.42857,40.17857,40.535713,27.145264,168347900
01-10-10,40.878571,40.939999,40.192856,40.360001,27.027594,112035700
04-10-10,40.228573,40.414288,39.681427,39.805714,26.656401,108825500
05-10-10,40.285713,41.349998,40.259998,41.277142,27.641764,125491800
06-10-10,41.369999,41.712856,40.751427,41.312859,27.665682,167717200
07-10-10,41.477142,41.497143,40.987144,41.317142,27.668552,102099900
08-10-10,41.672855,42.07143,41.42857,42.009998,28.132532,164600800
11-10-10,42.105713,42.462856,42.085712,42.194286,28.255941,106938300
12-10-10,42.201427,42.785713,41.784286,42.648571,28.560163,139636000
13-10-10,42.885715,43.137142,42.828571,42.877144,28.713224,157523100
14-10-10,43.098572,43.209999,42.914288,43.187141,28.920822,108824100
15-10-10,43.919998,45,43.558571,44.962856,30.109943,230548500
18-10-10,45.495716,45.57143,44.898571,45.42857,30.421824,273252700
19-10-10,43.342857,44.824287,42.860001,44.212856,29.607702,308196000
20-10-10,44.142857,44.892857,43.83857,44.361427,29.707193,180406100
21-10-10,44.622856,44.962856,43.828571,44.217144,29.610575,137865000
22-10-10,44.152859,44.291428,43.757141,43.924286,29.414457,93194500
25-10-10,44.155716,44.514286,44.062859,44.119999,29.545521,98115500
26-10-10,43.83857,44.248573,43.664288,44.007141,29.469952,98232400
27-10-10,43.950001,44.271427,43.657143,43.975716,29.448908,99750700
28-10-10,43.992859,44,42.985714,43.605713,29.201128,137762800
29-10-10,43.46143,43.697144,42.98143,42.997143,28.793591,107627800
01-11-10,43.174286,43.657143,43.171429,43.454285,29.099718,105972300
02-11-10,43.857143,44.312859,43.857143,44.194286,29.595274,108482500
03-11-10,44.48143,44.697144,44.075714,44.685715,29.92436,127087100
04-11-10,45.064285,45.740002,45.004284,45.467144,30.447659,160622000
05-11-10,45.427143,45.652859,45.25,45.304287,30.338596,90313300
08-11-10,45.314285,45.681427,45.251427,45.517143,30.481138,70439600
09-11-10,45.864285,45.900002,44.92857,45.154285,30.238144,95886000
10-11-10,45.234287,45.53857,44.792858,45.432858,30.424692,96056800
11-11-10,45,45.485714,44.892857,45.235714,30.292677,90321000
12-11-10,45.142857,45.214287,43.375713,44.004284,29.46804,198961700
15-11-10,44.065716,44.362858,43.752857,43.862858,29.373322,100901500
16-11-10,43.674286,43.942856,42.759998,43.084286,28.851942,164412500
17-11-10,43.028572,43.427143,42.537144,42.92857,28.747673,119862400
18-11-10,43.599998,44.238571,43.527142,44.061428,29.506304,123622800
19-11-10,43.995716,44.057144,43.605713,43.818573,29.343664,96210800
22-11-10,43.811428,44.765713,43.695713,44.765713,29.977942,98268800
23-11-10,44.349998,44.535713,43.794285,44.104286,29.534994,129861900
24-11-10,44.57143,45.057144,44.535713,44.971428,30.115692,103431300
26-11-10,44.82,45.385715,44.705715,45,30.134829,59396400
29-11-10,45.07143,45.354286,44.482857,45.267143,30.313725,111446300
30-11-10,44.791428,44.908573,44.41,44.450001,29.766512,125464500
01-12-10,45.03857,45.392857,45,45.200001,30.268757,115437700
02-12-10,45.361427,45.57143,44.984287,45.450001,30.436178,115709300
03-12-10,45.287144,45.521427,45.191429,45.348572,30.368246,85523200
06-12-10,45.52,46.047142,45.488571,45.735714,30.627504,112120400
07-12-10,46.257141,46.284286,45.445713,45.458572,30.44191,97863500
08-12-10,45.66143,45.860001,45.30143,45.85857,30.70978,80483900
09-12-10,46.01857,46.07143,45.574287,45.68,30.590206,73537800
10-12-10,45.664288,45.864285,45.514286,45.794285,30.666725,65627800
13-12-10,46.33857,46.437141,45.857143,45.952858,30.772919,109953900
14-12-10,45.96143,46.077145,45.57143,45.755714,30.640896,87752000
15-12-10,45.714287,46.142857,45.598572,45.765713,30.647593,104328000
16-12-10,45.869999,46.087143,45.728573,45.892857,30.732735,80507700
17-12-10,45.947144,45.970001,45.747143,45.80143,30.671507,96732300
20-12-10,45.942856,46.17857,45.46143,46.029999,30.824575,96402600
21-12-10,46.142857,46.341427,46.007141,46.314285,31.014954,64088500
22-12-10,46.337143,46.531429,46.221428,46.451427,31.106781,66480400
23-12-10,46.42857,46.450001,46.167141,46.228573,30.95756,55789300
27-12-10,46.121429,46.491428,45.931427,46.382858,31.060879,62454000
28-12-10,46.558571,46.665714,46.437141,46.495716,31.136446,43981000
29-12-10,46.602856,46.635715,46.442856,46.470001,31.119228,40784800
30-12-10,46.497143,46.501427,46.150002,46.237144,30.963297,39373600
31-12-10,46.135715,46.21143,45.901428,46.080002,30.85807,48377000
03-01-11,46.52,47.18,46.405716,47.081429,31.528688,111284600
04-01-11,47.491428,47.5,46.878571,47.327145,31.693233,77270200
05-01-11,47.078571,47.762856,47.07143,47.714287,31.952478,63879900
06-01-11,47.817142,47.892857,47.557144,47.675713,31.926651,75107200
07-01-11,47.712856,48.049999,47.414288,48.017143,32.155293,77982800
10-01-11,48.404285,49.032856,48.167141,48.921429,32.76086,112140000
11-01-11,49.26857,49.279999,48.495716,48.805714,32.683372,111027000
12-01-11,49.035713,49.204285,48.857143,49.202858,32.949322,75647600
13-01-11,49.308571,49.52,49.121429,49.382858,33.069874,74195100
14-01-11,49.412857,49.782856,49.205715,49.782856,33.337727,77210000
18-01-11,47.074287,49.251427,46.57143,48.664288,32.588665,470249500
19-01-11,49.764286,49.799999,48.125713,48.405716,32.415508,283903200
20-01-11,48.061428,48.328571,47.16,47.525715,31.826202,191197300
21-01-11,47.681427,47.84,46.66143,46.674286,31.256037,188600300
24-01-11,46.695713,48.207142,46.674286,48.207142,32.282539,143670800
25-01-11,48.047142,48.777142,47.795715,48.771427,32.660408,136717000
26-01-11,48.994286,49.371429,48.785713,49.121429,32.894798,126718900
27-01-11,49.111427,49.241428,48.975716,49.029999,32.833576,71256500
28-01-11,49.167141,49.200001,47.647144,48.014286,32.153385,148014300
31-01-11,47.971428,48.577145,47.757141,48.474285,32.461422,94311700
01-02-11,48.757141,49.378571,48.71143,49.290001,33.007687,106658300
02-02-11,49.207142,49.32143,49.078571,49.188572,32.939743,64738800
03-02-11,49.114285,49.177143,48.364285,49.062859,32.855564,98449400
04-02-11,49.091427,49.528572,49.072857,49.5,33.148308,80460100
07-02-11,49.69857,50.464287,49.662857,50.26857,33.662994,121255400
08-02-11,50.525715,50.78857,50.307144,50.742859,33.980614,95260200
09-02-11,50.741428,51.285713,50.695713,51.165714,34.263775,120686300
10-02-11,51.055714,51.42857,49.714287,50.648571,33.917465,232137500
11-02-11,50.67857,51.114285,50.505714,50.978573,34.138454,91893200
14-02-11,50.970001,51.354286,50.958572,51.311428,34.361355,77604100
15-02-11,51.312859,51.424286,51.078571,51.414288,34.430244,71043700
16-02-11,51.542858,52.128571,51.5,51.875713,34.739235,120289400
17-02-11,51.035713,51.467144,50.931427,51.185715,34.277164,132645800
18-02-11,51.244286,51.357143,49.931427,50.080002,33.536713,204014300
22-02-11,48.878571,49.342857,48.245716,48.372856,32.393494,218138900
23-02-11,48.395714,49.234287,48.372856,48.945713,32.777126,167963600
24-02-11,49.145714,49.307144,48.33857,48.982857,32.801998,124975200
25-02-11,49.322857,49.775715,49.257141,49.737144,33.307117,95004700
28-02-11,50.177143,50.721428,50.16,50.458572,33.790234,100768500
01-03-11,50.781429,50.817142,49.668571,49.901428,33.41713,114034200
02-03-11,49.994286,50.621429,49.771427,50.302856,33.685951,150647700
03-03-11,51.027142,51.398571,50.845715,51.365715,34.397709,125197100
04-03-11,51.438572,51.470001,51.107143,51.42857,34.439796,113316700
07-03-11,51.628571,51.667141,50.187141,50.765713,33.995907,136530800
08-03-11,50.701427,51.057144,50.32143,50.822857,34.034176,89079200
09-03-11,50.669998,50.68,50.085712,50.352856,33.719437,113326500
10-03-11,49.874287,49.967144,49.271427,49.524284,33.16457,126884800
11-03-11,49.332859,50.331429,49.285713,50.284286,33.673515,117770100
14-03-11,50.454285,50.925713,50.187141,50.508572,33.823715,108989300
15-03-11,48.871429,49.691429,48.585712,49.347141,33.045948,180270300
16-03-11,48.857143,49,46.60857,47.144287,31.570774,290502800
17-03-11,48.118572,48.515713,47.237144,47.805714,32.01371,164855600
18-03-11,48.16143,48.314285,47.142857,47.238571,31.633915,188303500
21-03-11,47.998573,48.534286,47.894287,48.471428,32.459518,102350500
22-03-11,48.937141,48.945713,48.44857,48.742859,32.641273,81480700
23-03-11,48.468571,48.602856,47.992859,48.455715,32.44899,93249100
24-03-11,48.835712,49.42857,48.408573,49.281429,33.001934,101178000
25-03-11,49.724285,50.294285,49.574287,50.220001,33.63047,112227500
28-03-11,50.450001,50.617142,50.062859,50.062859,33.525234,77338800
29-03-11,49.665714,50.137142,49.437141,50.137142,33.574974,88225200
30-03-11,50.091427,50.125713,49.634285,49.804287,33.352077,82351500
31-03-11,49.48,49.971428,49.437141,49.787144,33.340599,68504800
01-04-11,50.158573,50.227142,49.042858,49.222858,32.962719,104665400
04-04-11,49.187141,49.228573,48.342857,48.741428,32.64032,115021200
05-04-11,48.14143,48.892857,48,48.412857,32.42028,120682800
06-04-11,48.745716,49.128571,48.162857,48.291428,32.33897,100634800
07-04-11,48.299999,48.632858,48.004284,48.297142,32.342808,93361800
08-04-11,48.560001,48.592857,47.707142,47.865715,32.053886,94383800
11-04-11,47.722858,47.952858,47.145714,47.257141,31.646347,99736700
12-04-11,47.212856,47.675713,47.171429,47.485714,31.799412,106409800
13-04-11,47.860001,48.02,47.502857,48.01857,32.15625,86555000
14-04-11,47.828571,48,47.437141,47.488571,31.801331,75450200
15-04-11,47.614285,47.662857,46.685715,46.779999,31.32682,113401400
18-04-11,46.585712,47.46143,45.737144,47.407143,31.746809,152474700
19-04-11,47.585712,48.282856,47.387142,48.265713,32.321751,104844600
20-04-11,49.072857,49.392857,48.785713,48.915714,32.75703,175166600
21-04-11,50.714287,50.732857,49.78857,50.099998,33.55011,188452600
25-04-11,50.048573,50.535713,50.042858,50.43,33.771099,66636500
26-04-11,50.517143,50.712856,49.907143,50.060001,33.523327,84700000
27-04-11,50.32,50.335712,49.585712,50.021427,33.49749,89053300
28-04-11,49.455715,49.964287,49.360001,49.535713,33.17223,90239800
29-04-11,49.540001,50.564285,49.524284,50.01857,33.495571,251586300
02-05-11,49.962856,50.067142,49.357143,49.468571,33.127262,110678400
03-05-11,49.712856,49.984287,49.374287,49.742859,33.31094,78337000
04-05-11,49.751427,50.261429,49.554287,49.938572,33.442001,97312600
05-05-11,49.771427,50.135715,49.435715,49.535713,33.17223,83992300
06-05-11,49.955715,50,49.458572,49.522858,33.163609,70033600
09-05-11,49.694286,49.885715,49.504284,49.657143,33.25354,51186800
10-05-11,49.841427,49.955715,49.522858,49.921429,33.430515,70522900
11-05-11,49.860001,50,49.32,49.604286,33.218151,84000000
12-05-11,49.445713,49.58857,48.895714,49.509998,33.155006,80500000
13-05-11,49.380001,49.464287,48.621429,48.642857,32.574326,81529000
16-05-11,48.457142,48.745716,47.514286,47.614285,31.885521,112443800
17-05-11,47.42857,48.02,47.247143,48.02,32.157211,113083600
18-05-11,48.067142,48.721428,48,48.552856,32.514038,83694100
19-05-11,48.868572,48.915714,48.381428,48.647144,32.577179,65292500
20-05-11,48.508572,48.707142,47.860001,47.888573,32.069195,84492100
23-05-11,47.138573,47.997143,47.060001,47.771427,31.990747,95900000
24-05-11,47.92857,47.985714,47.334286,47.455715,31.779333,80481800
25-05-11,47.632858,48.365715,47.549999,48.111427,32.21843,73556000
26-05-11,47.995716,48.127144,47.775715,47.857143,32.048145,55640200
27-05-11,47.828571,48.232857,47.758572,48.201427,32.278706,50899800
31-05-11,48.728573,49.689999,48.714287,49.689999,33.275539,104438600
01-06-11,49.83857,50.304287,49.235714,49.35857,33.053596,138670700
02-06-11,49.5,49.71143,49.185715,49.442856,33.110043,84695800
03-06-11,49.025715,49.332859,48.85857,49.062859,32.855564,78312500
06-06-11,49.385715,49.578571,48.258572,48.291428,32.33897,115485300
07-06-11,48.310001,48.317142,47.414288,47.434284,31.764973,132446300
08-06-11,47.397144,47.828571,47.235714,47.462856,31.784109,83430900
09-06-11,47.607143,47.667141,47.25,47.355713,31.712362,68772200
10-06-11,47.221428,47.380001,46.501427,46.557144,31.177588,108488800
13-06-11,46.742859,46.901428,46.438572,46.657143,31.244555,82368300
14-06-11,47.142857,47.607143,47.044285,47.491428,31.803246,83642300
15-06-11,47.107143,47.185715,46.41143,46.67857,31.258898,99799000
